name,title,publisher_frequency,publisher_frequency_select,publisher_implementation_schedule,publisher_ui,publisher_field_exclusions,publisher_contact,image_url,display_name,publisher_iati_id,publisher_units,publisher_record_exclusions,publisher_data_quality,publisher_country,publisher_description,publisher_refs,publisher_thresholdspublisher_agencies,publisher_constraints,publisher_organization_type,publisher_segmentation,license_id,state,publisher_timeliness
vfan,Vision for a Nation Foundation,Quarterly.,0,0,0,0,contact@vfanf.org,http://www.aidstream.org/uploads/image/VFAN%20logo%203.jpg,0,GB-CHC-1140123,0,0,All data will be checked and approved by the organisation's UK Finance & Administration Manager before submission.,GB,"Vision for a Nation: An innovative programme to provide universal access to eyeglasses, starting in Rwanda.

Our plan is to screen the vision of the entire population of Rwanda aged 8 years and above, an estimated 7.5 million people, and provide eyeglasses to all who need them.

In order to achieve this goal, Vision for a Nation is using innovative, adjustable eyeglasses and ready-made reading glasses, both of which can be distributed by trained health workers. By providing universal access to eyeglasses, Vision for a Nation aims to have a positive and measurable impact on the productivity, education, employment and quality of life of all Rwandan beneficiaries.

Find out about the problem of providing vision correction in the developing world, the solution of adjustable and reading eyeglasses and the plan for implementing Vision for a Nation in Rwanda.
",0,0,0,21,0,other-pd,active,Quarterly in arrears.
appro-af,Afghanistan Public Policy Research Organization (APPRO),0,quarterly,To be determined,"A user interface on the APPRO website will be developed, which will detail the IATI standard, why APPRO is registered, etc, as well as a link to the actual data.","APPRO will not publish names and addresses of staff, participants, or activities for security reasons.","Email: mail@appro.org.af
Telephone: +93 700 538 081",0,0,AF-MOE-1212,Project. APPRO is only publishing on its Afghanistan Rights Monitor (ARM) project at the moment.,"Given the prevailing security environment in Afghanistan, APPRO will not release information on the names of staff, participants or detailed locations of activities.",Operational/Subject to Change ,AF,"Afghanistan Public Policy Research Organization (APPRO) is an independent social research organization with a mandate to promote social and policy learning to benefit development efforts in Afghanistan and other less developed countries. APPRO carries out its mandate through conducting social scientific research, monitoring and evaluation, and training and mentoring. APPRO is registered in Afghanistan as a non-profit non-government organization and headquartered in Kabul, with regional offices in the northern, western, southern, eastern, and central regions of the country. ",Not applicable,0,0,80,Not applicable,cc-zero,active,Quarterly in arrears 
csa,Collectif Stratégies Alimentaires,0,not_specified,0,0,0,"184 D, Boulevard Léopold II 1080 Bruxelles – Belgique",0,0,BE-BCE_KBO-0448755949,0,0,0,BE,0,0,0,0,22,0,notspecified,active,0
fomin,Multilateral Investment Fund,0,quarterly,0,0,0,"1300 New York Ave. NW 
Washington, DC 20577
USA",http://www.fomin.org/,0,XI-IATI-MIF,0,0,0,US,Specialist -  FOMIN Operations Programing Unit,0,0,0,40,0,notspecified,active,0
_admin,Acid Survivors Foundation,0,quarterly,0,Existing,0,"House No. 250, Street No. 83
E-11/2",0,0,PK-VSWA-511-2007,0,0,0,PK,"1) Empowerment program
Provision of comprehensive rehabilitation services to victims of acid/burn attacks along with legal aid and personal development services

2) Communication For Change

a) Evidence/research based advocacy and lobbying to establish an effective comprehensive acid and burn legislation in Pakistan to prevent acid attacks, provide medical and rehabilitation services for survivors of attacks, regulate and monitor acid sale, ensure gender justice  in the long run.

b) Advocacy and lobbying for pro women and girls laws that contribute to creating a gender equitable environment and hence to curbing acid and burn violence.

3) Preventive Diplomacy
Enhancement of awareness, education and conducting  training programs to mitigate conflicts and curb the resulting cycle of gender-based violence eventually leading to acid or burn attack.

 4) Capacity Building Program
a) Enhancement of local capacities to address/respond to acid violence and GBV in general

b) Documentation and assessment of impact, outcomes, processes and good/best practices to later on share those and capitalize on them at a national, regional and international level

 5) Child Protection Program
a) Ensure that all programs are articulated in a child-friendly manner as 15% of victims are children

b) Empower caregivers and stakeholders to address child abuses and develop a child friendly environment that promotes and enforces child rights",0,0,0,22,0,other-open,active,0
tib,Transparency International Bangladesh,"Data will be updated bi-annually, initially 1 quarter in arrears. ",six_monthly,http://www.ti-bangladesh.org/beta3/images/2015/doc_iati-implementation-schedule_15_en_v2.01.pdf,"Under consideration. We will consider the possibility of creating a user interface, subject to resource availability."," Annual forward planning budget for funded institutions-unable to publish as this is not applicable for TIB.
Annual forward planning budget data for countries-unable to publish as this is not applicable for TIB.
Participating Organisation (Extending)-unable to publish as this is not applicable for TIB.
Recipient Region-unable to publish as this is not applicable for TIB.
Sub-national Geographic Location-unable to publish as this is not applicable for TIB.
Policy Marker-unable to publish as this is not applicable for TIB.
Collaboration Type-unable to publish as this is not applicable for TIB.
Default Flow Type-unable to publish as this is not applicable for TIB.
Default Finance Type-unable to publish as this is not applicable for TIB.
Default Tied Aid Status-unable to publish as this is not applicable for TIB.
Planned Disbursements-unable to publish as this is not applicable for TIB.
Recipient Country Budget Identifier-unable to publish as this is not applicable for TIB.
Financial Transactions (Reimbursement)-unable to publish as this is not applicable for TIB.
Financial Transaction (Loan repayment / interest repayment)-unable to publish as this is not applicable for TIB.
Related Activity-unable to publish as this is not applicable for TIB.
Conditions attached Y/N-unable to publish as this is not applicable for TIB.
Text of Conditions-unable to publish as this is not applicable for TIB.","Maniruzzaman
Manager-Finance & Accounts

", http://www.ti-bangladesh.org/beta3/images/header_slider/header-logo-final-en.png,0,BD-NAB-1301,"TIB is implementing multi-projects. Initially financial data of the core project, i.e. Building Integrity Blocks for Effective Change, will be published. Gradually financial data of all projects will be published. ",All exclusions are made in line with TIB's Information Disclosure Policy which can be found in http://www.ti-bangladesh.org/beta3/index.php/en/about-us/our-policies/disclosure-policy ,Data will be verified by relevant staff prior to publication. Gradually we shall move to data verification by relevant staff at an initial stage of publication.,BD,"Transparency International Bangladesh
MIDAS Centre (4th and 5th floors)
House No.05, Road No. 16 (new) 27 (old)
Dhanmondi, Dhaka-1209, Bangladesh

Telephone: +880 2 9124788, 9124789
Fax: +880 2 9124915
e-mail: manir@ti-bangladesh.org","Activities will be defined at the project/programme level, without sub-activities. ",0,n/a,22,TIB is a national NGO and all its projects are implemented in Bangladesh. IATI data will be published in a single file.,other-pd,active,"a) Initial publication (covering only the project using consortium funding of DFID, SDC, Sida and DANIDA) will be completed by July 2015.                                                                                                                                                                                    b) Full IATI implementation (covering all projects in the organisation and the full IATI Standard) will be completed in January 2016.                                                                                  "
plb,PlanBørnefonden,0,not_specified,0,0,0,"Mimersgade 47, 2200 Copenhagen N, Denmark ",0,0,DK-CVR-20356731,0,0,0,DK,0,0,0,0,21,0,odc-by,active,0
rti,Research Triangle Institute,0,not_specified,0,0,0,"3040 East Cornwallis Road
Research Triangle Park, NC 27709-2194 USA",0,0,US-EIN-560686338,0,0,0,0,0,0,0,0,80,0,other-open,active,0
intrac,INTRAC,0,not_specified,0,0,0,"Oxbridge Court, 
Osney Mead
Oxford  
OX2 0ES
United Kingdom",https://mlsvc01-prod.s3.amazonaws.com/56079355001/bb3d329c-2f6b-445b-b1da-58917c758eb1.png,0,GB-CHC-1016676,0,0,0,GB,"INTRAC works to improve the effectiveness of civil society organization around the world but particularly in the Global South.  We work with civil society in diverse forms: formal organizations, networs, and informal alliances.  We develop practical solutions to the challenges that civil society faces through a combination of values-driven consultancy, training, research and reflection.",0,0,0,21,0,notspecified,active,0
raleigh_int,Raleigh International,0,not_specified,0,0,0,"Third Floor, Dean Bradley House
52 Horseferry Road
London SW1P 2AF",0,0,GB-CHC-1047653,0,0,0,GB,"RALEIGH INTERNATIONAL IS A SUSTAINABLE DEVELOPMENT CHARITY. WE HARNESS THE PASSION AND ENERGY OF YOUNG PEOPLE TO EFFECT POSITIVE CHANGE. OUR PROGRAMMES FOCUS ON PROVIDING ACCESS TO SAFE WATER AND SANITATION, PROTECTING VULNERABLE ENVIRONMENTS AND BUILDING RESILIENT COMMUNITIES. WE OPERATE IN PARTNERSHIP WITH COMMUNITIES, NON-GOVERNMENTAL ORGANISATIONS AND GOVERNMENTS IN 5 COUNTRIES AND IN THE UK.",0,0,0,21,0,cc-zero,active,0
emissa,Emissa,Not specified,monthly,N/A,N/A,n/a,"Binevler mah.80031 Nolu SK. Sevcan iŞ Merkezi. B Blok Kat:1 Sitesi. NO:2 Şahinbey, Gaziantep, Turkey

",https://www.emissa.org/wp-content/uploads/2018/01/emissa-Horizontal-Color-Logo-1-1.png,0,TR-MOI-27-019-074,"Each activity will be defined as those having a contract with institutional donors and can be considered as individual projects, programmes or distinct funding which will typically either be a commercial contract for services or an accountable grant letter (or similar).",n/a,All project data will be quality checked at the time of upload which is then completed by the Management & Financial Support Officer. The basic project information is also checked at the approval stage at the time the contract is being signed. Emissa continues to review and improve current systems for data and reporting and this will be reflected in regular monitoring and quarterly updates to the existing data if required.,TR,"Emissa empowers communities and thereby contribute to an environment where civilians affected by war can gain back some of their dignity and rights. Emissa helps communities to rebuild their lives themselves and support them with expertise and capacity building as well as access to education, vocational training and to the labor market. To create an enabling environment for self-reliance, Emissa assists with the provision of aid and facilitate access to health, shelter and basic services.
We partner with local and international organizations and closely cooperate with local civic entities and key community members in our working areas. Thereby, we ensure local ownership and sustainability, which are the determining factors for fostering resilience. Our work is guided by clear humanitarian principles and a holistic approach that puts people, their rights and individual needs at the center of all activities.",n/a,0,N/A,22,"Emissa operates in Syria through remote management in Turkey. Therefore, there are no separated data files.",odc-by,active,"Usually, we publish our monthly report on the 5th of every month. It's possible that we can publish our data on the same day or on the next one."
